"Time Stamp,""Time Zone"",""Name"",""PTID"",""Load"""
"01/01/2004 12:05:17,""EST"",""MILLWD"",61759,214"
"01/01/2004 12:05:17,""EST"",""N.Y.C._LONGIL"",,7096"
"01/01/2004 12:05:17,""EST"",""NORTH"",61755,675"
"01/01/2004 12:05:17,""EST"",""WEST"",61752,1613"
"01/01/2004 12:06:47,""EST"",""CAPITL"",61757,1179"
"01/01/2004 12:06:47,""EST"",""CENTRL"",61754,1804"
"01/01/2004 12:06:47,""EST"",""DUNWOD"",61760,607"
"01/01/2004 12:06:47,""EST"",""GENESE"",61753,1074"
"01/01/2004 12:06:47,""EST"",""HUD VL"",61758,1139"
"01/01/2004 12:06:47,""EST"",""MHK VL"",61756,771"
"01/01/2004 12:06:47,""EST"",""MILLWD"",61759,221"
"01/01/2004 12:06:47,""EST"",""N.Y.C._LONGIL"",,7119"
"01/01/2004 12:06:47,""EST"",""NORTH"",61755,675"
"01/01/2004 12:06:47,""EST"",""WEST"",61752,1615"
"01/01/2004 12:11:47,""EST"",""CAPITL"",61757,1186"
"01/01/2004 12:11:47,""EST"",""CENTRL"",61754,1793"
"01/01/2004 12:11:47,""EST"",""DUNWOD"",61760,606"
"01/01/2004 12:11:47,""EST"",""GENESE"",61753,1081"
"01/01/2004 12:11:47,""EST"",""HUD VL"",61758,1137"
"01/01/2004 12:11:47,""EST"",""MHK VL"",61756,767"
"01/01/2004 12:11:47,""EST"",""MILLWD"",61759,219"
"01/01/2004 12:11:47,""EST"",""N.Y.C._LONGIL"",,7133"
"01/01/2004 12:11:47,""EST"",""NORTH"",61755,672"
"01/01/2004 12:11:47,""EST"",""WEST"",61752,1615"
"01/01/2004 12:16:47,""EST"",""CAPITL"",61757,1194"
"01/01/2004 12:16:47,""EST"",""CENTRL"",61754,1810"
"01/01/2004 12:16:47,""EST"",""DUNWOD"",61760,605"
"01/01/2004 12:16:47,""EST"",""GENESE"",61753,1071"
"01/01/2004 12:16:47,""EST"",""HUD VL"",61758,1137"
"01/01/2004 12:16:47,""EST"",""MHK VL"",61756,761"
"01/01/2004 12:16:47,""EST"",""MILLWD"",61759,223"
"01/01/2004 12:16:47,""EST"",""N.Y.C._LONGIL"",,7128"
"01/01/2004 12:16:47,""EST"",""NORTH"",61755,676"
"01/01/2004 12:16:47,""EST"",""WEST"",61752,1599"
"01/01/2004 12:18:17,""EST"",""CAPITL"",61757,1197"
"01/01/2004 12:18:17,""EST"",""CENTRL"",61754,1794"
"01/01/2004 12:18:17,""EST"",""DUNWOD"",61760,599"
"01/01/2004 12:18:17,""EST"",""GENESE"",61753,1081"
"01/01/2004 12:18:17,""EST"",""HUD VL"",61758,1120"
"01/01/2004 12:18:17,""EST"",""MHK VL"",61756,772"
"01/01/2004 12:18:17,""EST"",""MILLWD"",61759,217"
"01/01/2004 12:18:17,""EST"",""N.Y.C._LONGIL"",,7120"
"01/01/2004 12:18:17,""EST"",""NORTH"",61755,677"
"01/01/2004 12:18:17,""EST"",""WEST"",61752,1620"
"01/01/2004 12:23:17,""EST"",""CAPITL"",61757,1183"
"01/01/2004 12:23:17,""EST"",""CENTRL"",61754,1795"
"01/01/2004 12:23:17,""EST"",""DUNWOD"",61760,610"
"01/01/2004 12:23:17,""EST"",""GENESE"",61753,1076"
"01/01/2004 12:23:17,""EST"",""HUD VL"",61758,1124"
"01/01/2004 12:23:17,""EST"",""MHK VL"",61756,766"
"01/01/2004 12:23:17,""EST"",""MILLWD"",61759,219"
"01/01/2004 12:23:17,""EST"",""N.Y.C._LONGIL"",,7140"
"01/01/2004 12:23:17,""EST"",""NORTH"",61755,680"
"01/01/2004 12:23:17,""EST"",""WEST"",61752,1618"
"01/01/2004 12:28:17,""EST"",""CAPITL"",61757,1201"
"01/01/2004 12:28:17,""EST"",""CENTRL"",61754,1795"
"01/01/2004 12:28:17,""EST"",""DUNWOD"",61760,618"
"01/01/2004 12:28:17,""EST"",""GENESE"",61753,1076"
"01/01/2004 12:28:17,""EST"",""HUD VL"",61758,1127"
"01/01/2004 12:28:17,""EST"",""MHK VL"",61756,769"
"01/01/2004 12:28:17,""EST"",""MILLWD"",61759,217"
"01/01/2004 12:28:17,""EST"",""N.Y.C._LONGIL"",,7139"
"01/01/2004 12:28:17,""EST"",""NORTH"",61755,676"
"01/01/2004 12:28:17,""EST"",""WEST"",61752,1602"
"01/01/2004 12:30:17,""EST"",""CAPITL"",61757,1187"
"01/01/2004 12:30:17,""EST"",""CENTRL"",61754,1804"
"01/01/2004 12:30:17,""EST"",""DUNWOD"",61760,624"
"01/01/2004 12:30:17,""EST"",""GENESE"",61753,1077"
"01/01/2004 12:30:17,""EST"",""HUD VL"",61758,1132"
"01/01/2004 12:30:17,""EST"",""MHK VL"",61756,759"
"01/01/2004 12:30:17,""EST"",""MILLWD"",61759,212"
"01/01/2004 12:30:17,""EST"",""N.Y.C._LONGIL"",,7145"
"01/01/2004 12:30:17,""EST"",""NORTH"",61755,677"
"01/01/2004 12:30:17,""EST"",""WEST"",61752,1599"
"01/01/2004 12:33:47,""EST"",""CAPITL"",61757,1177"
"01/01/2004 12:33:47,""EST"",""CENTRL"",61754,1796"
"01/01/2004 12:33:47,""EST"",""DUNWOD"",61760,597"
"01/01/2004 12:33:47,""EST"",""GENESE"",61753,1070"
"01/01/2004 12:33:47,""EST"",""HUD VL"",61758,1111"
"01/01/2004 12:33:47,""EST"",""MHK VL"",61756,763"
"01/01/2004 12:33:47,""EST"",""MILLWD"",61759,222"
"01/01/2004 12:33:47,""EST"",""N.Y.C._LONGIL"",,7132"
"01/01/2004 12:33:47,""EST"",""NORTH"",61755,689"
"01/01/2004 12:33:47,""EST"",""WEST"",61752,1601"
"01/01/2004 12:38:47,""EST"",""CAPITL"",61757,1174"
"01/01/2004 12:38:47,""EST"",""CENTRL"",61754,1799"
"01/01/2004 12:38:47,""EST"",""DUNWOD"",61760,601"
"01/01/2004 12:38:47,""EST"",""GENESE"",61753,1072"
"01/01/2004 12:38:47,""EST"",""HUD VL"",61758,1145"
"01/01/2004 12:38:47,""EST"",""MHK VL"",61756,754"
"01/01/2004 12:38:47,""EST"",""MILLWD"",61759,214"
"01/01/2004 12:38:47,""EST"",""N.Y.C._LONGIL"",,7138"
"01/01/2004 12:38:47,""EST"",""NORTH"",61755,676"
"01/01/2004 12:38:47,""EST"",""WEST"",61752,1610"
"01/01/2004 12:43:47,""EST"",""CAPITL"",61757,1180"
"01/01/2004 12:43:47,""EST"",""CENTRL"",61754,1793"
"01/01/2004 12:43:47,""EST"",""DUNWOD"",61760,601"
"01/01/2004 12:43:47,""EST"",""GENESE"",61753,1067"
"01/01/2004 12:43:47,""EST"",""HUD VL"",61758,1126"
"01/01/2004 12:43:47,""EST"",""MHK VL"",61756,757"
"01/01/2004 12:43:47,""EST"",""MILLWD"",61759,221"
"01/01/2004 12:43:47,""EST"",""N.Y.C._LONGIL"",,7169"
"01/01/2004 12:43:47,""EST"",""NORTH"",61755,677"
"01/01/2004 12:43:47,""EST"",""WEST"",61752,1624"
"01/01/2004 12:48:47,""EST"",""CAPITL"",61757,1186"
"01/01/2004 12:48:47,""EST"",""CENTRL"",61754,1782"
"01/01/2004 12:48:47,""EST"",""DUNWOD"",61760,612"
"01/01/2004 12:48:47,""EST"",""GENESE"",61753,1074"
"01/01/2004 12:48:47,""EST"",""HUD VL"",61758,1121"
"01/01/2004 12:48:47,""EST"",""MHK VL"",61756,758"
"01/01/2004 12:48:47,""EST"",""MILLWD"",61759,218"
"01/01/2004 12:48:47,""EST"",""N.Y.C._LONGIL"",,7143"
"01/01/2004 12:48:47,""EST"",""NORTH"",61755,680"
"01/01/2004 12:48:47,""EST"",""WEST"",61752,1606"
"01/01/2004 12:53:47,""EST"",""CAPITL"",61757,1174"
"01/01/2004 12:53:47,""EST"",""CENTRL"",61754,1796"
"01/01/2004 12:53:47,""EST"",""DUNWOD"",61760,599"
"01/01/2004 12:53:47,""EST"",""GENESE"",61753,1067"
"01/01/2004 12:53:47,""EST"",""HUD VL"",61758,1131"
"01/01/2004 12:53:47,""EST"",""MHK VL"",61756,756"
"01/01/2004 12:53:47,""EST"",""MILLWD"",61759,220"
"01/01/2004 12:53:47,""EST"",""N.Y.C._LONGIL"",,7131"
"01/01/2004 12:53:47,""EST"",""NORTH"",61755,672"
"01/01/2004 12:53:47,""EST"",""WEST"",61752,1603"
"01/01/2004 12:55:17,""EST"",""CAPITL"",61757,1185"
"01/01/2004 12:55:17,""EST"",""CENTRL"",61754,1785"
"01/01/2004 12:55:17,""EST"",""DUNWOD"",61760,600"
"01/01/2004 12:55:17,""EST"",""GENESE"",61753,1080"
"01/01/2004 12:55:17,""EST"",""HUD VL"",61758,1125"
"01/01/2004 12:55:17,""EST"",""MHK VL"",61756,754"
"01/01/2004 12:55:17,""EST"",""MILLWD"",61759,212"
"01/01/2004 12:55:17,""EST"",""N.Y.C._LONGIL"",,7167"
"01/01/2004 12:55:17,""EST"",""NORTH"",61755,673"
"01/01/2004 12:55:17,""EST"",""WEST"",61752,1607"
"01/01/2004 13:00:00,""EST"",""CAPITL"",61757,1180"
"01/01/2004 13:00:00,""EST"",""CENTRL"",61754,1774"
"01/01/2004 13:00:00,""EST"",""DUNWOD"",61760,602"
"01/01/2004 13:00:00,""EST"",""GENESE"",61753,1077"
"01/01/2004 13:00:00,""EST"",""HUD VL"",61758,1138"
"01/01/2004 13:00:00,""EST"",""MHK VL"",61756,758"
"01/01/2004 13:00:00,""EST"",""MILLWD"",61759,220"
"01/01/2004 13:00:00,""EST"",""N.Y.C._LONGIL"",,7148"
"01/01/2004 13:00:00,""EST"",""NORTH"",61755,658"
"01/01/2004 13:00:00,""EST"",""WEST"",61752,1605"
"01/01/2004 13:00:47,""EST"",""CAPITL"",61757,1170"
"01/01/2004 13:00:47,""EST"",""CENTRL"",61754,1792"
"01/01/2004 13:00:47,""EST"",""DUNWOD"",61760,598"
"01/01/2004 13:00:47,""EST"",""GENESE"",61753,1077"
"01/01/2004 13:00:47,""EST"",""HUD VL"",61758,1130"
"01/01/2004 13:00:47,""EST"",""MHK VL"",61756,755"
"01/01/2004 13:00:47,""EST"",""MILLWD"",61759,219"
"01/01/2004 13:00:47,""EST"",""N.Y.C._LONGIL"",,7147"
"01/01/2004 13:00:47,""EST"",""NORTH"",61755,673"
"01/01/2004 13:00:47,""EST"",""WEST"",61752,1600"
"01/01/2004 13:05:17,""EST"",""CAPITL"",61757,1177"
"01/01/2004 13:05:17,""EST"",""CENTRL"",61754,1780"
"01/01/2004 13:05:17,""EST"",""DUNWOD"",61760,597"
"01/01/2004 13:05:17,""EST"",""GENESE"",61753,1076"
"01/01/2004 13:05:17,""EST"",""HUD VL"",61758,1122"
"01/01/2004 13:05:17,""EST"",""MHK VL"",61756,750"
"01/01/2004 13:05:17,""EST"",""MILLWD"",61759,219"
"01/01/2004 13:05:17,""EST"",""N.Y.C._LONGIL"",,7156"
"01/01/2004 13:05:17,""EST"",""NORTH"",61755,673"
"01/01/2004 13:05:17,""EST"",""WEST"",61752,1596"
"01/01/2004 13:06:47,""EST"",""CAPITL"",61757,1180"
"01/01/2004 13:06:47,""EST"",""CENTRL"",61754,1782"
"01/01/2004 13:06:47,""EST"",""DUNWOD"",61760,601"
"01/01/2004 13:06:47,""EST"",""GENESE"",61753,1074"
"01/01/2004 13:06:47,""EST"",""HUD VL"",61758,1131"
"01/01/2004 13:06:47,""EST"",""MHK VL"",61756,752"
"01/01/2004 13:06:47,""EST"",""MILLWD"",61759,219"
"01/01/2004 13:06:47,""EST"",""N.Y.C._LONGIL"",,7151"
"01/01/2004 13:06:47,""EST"",""NORTH"",61755,670"
"01/01/2004 13:06:47,""EST"",""WEST"",61752,1609"
"01/01/2004 13:11:47,""EST"",""CAPITL"",61757,1167"
"01/01/2004 13:11:47,""EST"",""CENTRL"",61754,1791"
"01/01/2004 13:11:47,""EST"",""DUNWOD"",61760,611"
"01/01/2004 13:11:47,""EST"",""GENESE"",61753,1076"
"01/01/2004 13:11:47,""EST"",""HUD VL"",61758,1123"
"01/01/2004 13:11:47,""EST"",""MHK VL"",61756,753"
"01/01/2004 13:11:47,""EST"",""MILLWD"",61759,212"
"01/01/2004 13:11:47,""EST"",""N.Y.C._LONGIL"",,7149"
"01/01/2004 13:11:47,""EST"",""NORTH"",61755,668"
"01/01/2004 13:11:47,""EST"",""WEST"",61752,1623"
"01/01/2004 13:16:47,""EST"",""CAPITL"",61757,1176"
"01/01/2004 13:16:47,""EST"",""CENTRL"",61754,1782"
"01/01/2004 13:16:47,""EST"",""DUNWOD"",61760,597"
"01/01/2004 13:16:47,""EST"",""GENESE"",61753,1074"
"01/01/2004 13:16:47,""EST"",""HUD VL"",61758,1115"
"01/01/2004 13:16:47,""EST"",""MHK VL"",61756,748"
"01/01/2004 13:16:47,""EST"",""MILLWD"",61759,222"
"01/01/2004 13:16:47,""EST"",""N.Y.C._LONGIL"",,7154"
"01/01/2004 13:16:47,""EST"",""NORTH"",61755,677"
"01/01/2004 13:16:47,""EST"",""WEST"",61752,1609"
"01/01/2004 13:18:17,""EST"",""CAPITL"",61757,1168"
"01/01/2004 13:18:17,""EST"",""CENTRL"",61754,1806"
"01/01/2004 13:18:17,""EST"",""DUNWOD"",61760,610"
"01/01/2004 13:18:17,""EST"",""GENESE"",61753,1074"
"01/01/2004 13:18:17,""EST"",""HUD VL"",61758,1140"
"01/01/2004 13:18:17,""EST"",""MHK VL"",61756,732"
"01/01/2004 13:18:17,""EST"",""MILLWD"",61759,214"
"01/01/2004 13:18:17,""EST"",""N.Y.C._LONGIL"",,7163"
"01/01/2004 13:18:17,""EST"",""NORTH"",61755,666"
"01/01/2004 13:18:17,""EST"",""WEST"",61752,1629"
"01/01/2004 13:23:17,""EST"",""CAPITL"",61757,1171"
"01/01/2004 13:23:17,""EST"",""CENTRL"",61754,1789"
"01/01/2004 13:23:17,""EST"",""DUNWOD"",61760,600"
"01/01/2004 13:23:17,""EST"",""GENESE"",61753,1079"
"01/01/2004 13:23:17,""EST"",""HUD VL"",61758,1125"
"01/01/2004 13:23:17,""EST"",""MHK VL"",61756,755"
"01/01/2004 13:23:17,""EST"",""MILLWD"",61759,220"
"01/01/2004 13:23:17,""EST"",""N.Y.C._LONGIL"",,7164"
"01/01/2004 13:23:17,""EST"",""NORTH"",61755,668"
"01/01/2004 13:23:17,""EST"",""WEST"",61752,1596"
"01/01/2004 13:28:17,""EST"",""CAPITL"",61757,1168"
"01/01/2004 13:28:17,""EST"",""CENTRL"",61754,1778"
"01/01/2004 13:28:17,""EST"",""DUNWOD"",61760,609"
"01/01/2004 13:28:17,""EST"",""GENESE"",61753,1073"
"01/01/2004 13:28:17,""EST"",""HUD VL"",61758,1129"
"01/01/2004 13:28:17,""EST"",""MHK VL"",61756,742"
"01/01/2004 13:28:17,""EST"",""MILLWD"",61759,207"
"01/01/2004 13:28:17,""EST"",""N.Y.C._LONGIL"",,7155"
"01/01/2004 13:28:17,""EST"",""NORTH"",61755,674"
"01/01/2004 13:28:17,""EST"",""WEST"",61752,1613"
"01/01/2004 13:33:17,""EST"",""CAPITL"",61757,1170"
"01/01/2004 13:33:17,""EST"",""CENTRL"",61754,1785"
"01/01/2004 13:33:17,""EST"",""DUNWOD"",61760,611"
"01/01/2004 13:33:17,""EST"",""GENESE"",61753,1074"
"01/01/2004 13:33:17,""EST"",""HUD VL"",61758,1114"
"01/01/2004 13:33:17,""EST"",""MHK VL"",61756,753"
"01/01/2004 13:33:17,""EST"",""MILLWD"",61759,211"
"01/01/2004 13:33:17,""EST"",""N.Y.C._LONGIL"",,7152"
"01/01/2004 13:33:17,""EST"",""NORTH"",61755,673"
"01/01/2004 13:33:17,""EST"",""WEST"",61752,1624"
"01/01/2004 13:35:17,""EST"",""CAPITL"",61757,1163"
"01/01/2004 13:35:17,""EST"",""CENTRL"",61754,1783"
"01/01/2004 13:35:17,""EST"",""DUNWOD"",61760,602"
"01/01/2004 13:35:17,""EST"",""GENESE"",61753,1072"
"01/01/2004 13:35:17,""EST"",""HUD VL"",61758,1114"
"01/01/2004 13:35:17,""EST"",""MHK VL"",61756,740"
"01/01/2004 13:35:17,""EST"",""MILLWD"",61759,210"
"01/01/2004 13:35:17,""EST"",""N.Y.C._LONGIL"",,7158"
"01/01/2004 13:35:17,""EST"",""NORTH"",61755,668"
"01/01/2004 13:35:17,""EST"",""WEST"",61752,1602"
"01/01/2004 13:40:17,""EST"",""CAPITL"",61757,1148"
"01/01/2004 13:40:17,""EST"",""CENTRL"",61754,1773"
"01/01/2004 13:40:17,""EST"",""DUNWOD"",61760,597"
"01/01/2004 13:40:17,""EST"",""GENESE"",61753,1074"
"01/01/2004 13:40:17,""EST"",""HUD VL"",61758,1125"
"01/01/2004 13:40:17,""EST"",""MHK VL"",61756,742"
"01/01/2004 13:40:17,""EST"",""MILLWD"",61759,201"
"01/01/2004 13:40:17,""EST"",""N.Y.C._LONGIL"",,7170"
"01/01/2004 13:40:17,""EST"",""NORTH"",61755,667"
"01/01/2004 13:40:17,""EST"",""WEST"",61752,1609"
"01/01/2004 13:45:17,""EST"",""CAPITL"",61757,1148"
"01/01/2004 13:45:17,""EST"",""CENTRL"",61754,1784"
"01/01/2004 13:45:17,""EST"",""DUNWOD"",61760,597"
"01/01/2004 13:45:17,""EST"",""GENESE"",61753,1063"
"01/01/2004 13:45:17,""EST"",""HUD VL"",61758,1107"
"01/01/2004 13:45:17,""EST"",""MHK VL"",61756,740"
"01/01/2004 13:45:17,""EST"",""MILLWD"",61759,215"
"01/01/2004 13:45:17,""EST"",""N.Y.C._LONGIL"",,7175"
"01/01/2004 13:45:17,""EST"",""NORTH"",61755,670"
"01/01/2004 13:45:17,""EST"",""WEST"",61752,1600"
"01/01/2004 13:50:17,""EST"",""CAPITL"",61757,1154"
"01/01/2004 13:50:17,""EST"",""CENTRL"",61754,1768"
"01/01/2004 13:50:17,""EST"",""DUNWOD"",61760,595"
"01/01/2004 13:50:17,""EST"",""GENESE"",61753,1066"
"01/01/2004 13:50:17,""EST"",""HUD VL"",61758,1101"
"01/01/2004 13:50:17,""EST"",""MHK VL"",61756,733"
"01/01/2004 13:50:17,""EST"",""MILLWD"",61759,214"
"01/01/2004 13:50:17,""EST"",""N.Y.C._LONGIL"",,7156"
"01/01/2004 13:50:17,""EST"",""NORTH"",61755,675"
"01/01/2004 13:50:17,""EST"",""WEST"",61752,1609"
"01/01/2004 13:55:17,""EST"",""CAPITL"",61757,1153"
"01/01/2004 13:55:17,""EST"",""CENTRL"",61754,1764"
"01/01/2004 13:55:17,""EST"",""DUNWOD"",61760,602"
"01/01/2004 13:55:17,""EST"",""GENESE"",61753,1068"
"01/01/2004 13:55:17,""EST"",""HUD VL"",61758,1115"
"01/01/2004 13:55:17,""EST"",""MHK VL"",61756,732"
"01/01/2004 13:55:17,""EST"",""MILLWD"",61759,213"
"01/01/2004 13:55:17,""EST"",""N.Y.C._LONGIL"",,7178"
"01/01/2004 13:55:17,""EST"",""NORTH"",61755,672"
"01/01/2004 13:55:17,""EST"",""WEST"",61752,1599"
"01/01/2004 13:56:47,""EST"",""CAPITL"",61757,1151"
"01/01/2004 13:56:47,""EST"",""CENTRL"",61754,1758"
"01/01/2004 13:56:47,""EST"",""DUNWOD"",61760,598"
"01/01/2004 13:56:47,""EST"",""GENESE"",61753,1065"
"01/01/2004 13:56:47,""EST"",""HUD VL"",61758,1117"
"01/01/2004 13:56:47,""EST"",""MHK VL"",61756,734"
"01/01/2004 13:56:47,""EST"",""MILLWD"",61759,213"
"01/01/2004 13:56:47,""EST"",""N.Y.C._LONGIL"",,7175"
"01/01/2004 13:56:47,""EST"",""NORTH"",61755,674"
"01/01/2004 13:56:47,""EST"",""WEST"",61752,1614"
"01/01/2004 14:00:00,""EST"",""CAPITL"",61757,1155"
"01/01/2004 14:00:00,""EST"",""CENTRL"",61754,1776"
"01/01/2004 14:00:00,""EST"",""DUNWOD"",61760,595"
"01/01/2004 14:00:00,""EST"",""GENESE"",61753,1063"
"01/01/2004 14:00:00,""EST"",""HUD VL"",61758,1103"
"01/01/2004 14:00:00,""EST"",""MHK VL"",61756,735"
"01/01/2004 14:00:00,""EST"",""MILLWD"",61759,215"
"01/01/2004 14:00:00,""EST"",""N.Y.C._LONGIL"",,7204"
"01/01/2004 14:00:00,""EST"",""NORTH"",61755,669"
"01/01/2004 14:00:00,""EST"",""WEST"",61752,1600"
"01/01/2004 14:01:47,""EST"",""CAPITL"",61757,1151"
"01/01/2004 14:01:47,""EST"",""CENTRL"",61754,1777"
"01/01/2004 14:01:47,""EST"",""DUNWOD"",61760,596"
"01/01/2004 14:01:47,""EST"",""GENESE"",61753,1055"
"01/01/2004 14:01:47,""EST"",""HUD VL"",61758,1111"
"01/01/2004 14:01:47,""EST"",""MHK VL"",61756,726"
"01/01/2004 14:01:47,""EST"",""MILLWD"",61759,208"
"01/01/2004 14:01:47,""EST"",""N.Y.C._LONGIL"",,7196"
"01/01/2004 14:01:47,""EST"",""NORTH"",61755,672"
"01/01/2004 14:01:47,""EST"",""WEST"",61752,1610"
"01/01/2004 14:05:47,""EST"",""CAPITL"",61757,1159"
"01/01/2004 14:05:47,""EST"",""CENTRL"",61754,1760"
"01/01/2004 14:05:47,""EST"",""DUNWOD"",61760,613"
"01/01/2004 14:05:47,""EST"",""GENESE"",61753,1064"
"01/01/2004 14:05:47,""EST"",""HUD VL"",61758,1107"
"01/01/2004 14:05:47,""EST"",""MHK VL"",61756,722"
"01/01/2004 14:05:47,""EST"",""MILLWD"",61759,205"
"01/01/2004 14:05:47,""EST"",""N.Y.C._LONGIL"",,7176"
"01/01/2004 14:05:47,""EST"",""NORTH"",61755,680"
"01/01/2004 14:05:47,""EST"",""WEST"",61752,1620"
"01/01/2004 14:10:47,""EST"",""CAPITL"",61757,1145"
"01/01/2004 14:10:47,""EST"",""CENTRL"",61754,1775"
"01/01/2004 14:10:47,""EST"",""DUNWOD"",61760,598"
"01/01/2004 14:10:47,""EST"",""GENESE"",61753,1067"
"01/01/2004 14:10:47,""EST"",""HUD VL"",61758,1106"
"01/01/2004 14:10:47,""EST"",""MHK VL"",61756,731"
"01/01/2004 14:10:47,""EST"",""MILLWD"",61759,214"
"01/01/2004 14:10:47,""EST"",""N.Y.C._LONGIL"",,7194"
"01/01/2004 14:10:47,""EST"",""NORTH"",61755,663"
"01/01/2004 14:10:47,""EST"",""WEST"",61752,1583"
"01/01/2004 14:15:47,""EST"",""CAPITL"",61757,1151"
"01/01/2004 14:15:47,""EST"",""CENTRL"",61754,1757"
"01/01/2004 14:15:47,""EST"",""DUNWOD"",61760,606"
"01/01/2004 14:15:47,""EST"",""GENESE"",61753,1061"
"01/01/2004 14:15:47,""EST"",""HUD VL"",61758,1123"
"01/01/2004 14:15:47,""EST"",""MHK VL"",61756,727"
"01/01/2004 14:15:47,""EST"",""MILLWD"",61759,206"
"01/01/2004 14:15:47,""EST"",""N.Y.C._LONGIL"",,7172"
"01/01/2004 14:15:47,""EST"",""NORTH"",61755,669"
"01/01/2004 14:15:47,""EST"",""WEST"",61752,1596"
"01/01/2004 14:17:17,""EST"",""CAPITL"",61757,1138"
"01/01/2004 14:17:17,""EST"",""CENTRL"",61754,1758"
"01/01/2004 14:17:17,""EST"",""DUNWOD"",61760,597"
"01/01/2004 14:17:17,""EST"",""GENESE"",61753,1060"
"01/01/2004 14:17:17,""EST"",""HUD VL"",61758,1109"
"01/01/2004 14:17:17,""EST"",""MHK VL"",61756,727"
"01/01/2004 14:17:17,""EST"",""MILLWD"",61759,206"
"01/01/2004 14:17:17,""EST"",""N.Y.C._LONGIL"",,7210"
"01/01/2004 14:17:17,""EST"",""NORTH"",61755,677"
"01/01/2004 14:17:17,""EST"",""WEST"",61752,1616"
"01/01/2004 14:22:17,""EST"",""CAPITL"",61757,1143"
"01/01/2004 14:22:17,""EST"",""CENTRL"",61754,1760"
"01/01/2004 14:22:17,""EST"",""DUNWOD"",61760,598"
"01/01/2004 14:22:17,""EST"",""GENESE"",61753,1053"
"01/01/2004 14:22:17,""EST"",""HUD VL"",61758,1111"
"01/01/2004 14:22:17,""EST"",""MHK VL"",61756,732"
"01/01/2004 14:22:17,""EST"",""MILLWD"",61759,210"
"01/01/2004 14:22:17,""EST"",""N.Y.C._LONGIL"",,7196"
"01/01/2004 14:22:17,""EST"",""NORTH"",61755,665"
"01/01/2004 14:22:17,""EST"",""WEST"",61752,1609"
"01/01/2004 14:27:17,""EST"",""CAPITL"",61757,1140"
"01/01/2004 14:27:17,""EST"",""CENTRL"",61754,1761"
"01/01/2004 14:27:17,""EST"",""DUNWOD"",61760,612"
"01/01/2004 14:27:17,""EST"",""GENESE"",61753,1063"
"01/01/2004 14:27:17,""EST"",""HUD VL"",61758,1112"
"01/01/2004 14:27:17,""EST"",""MHK VL"",61756,732"
"01/01/2004 14:27:17,""EST"",""MILLWD"",61759,208"
"01/01/2004 14:27:17,""EST"",""N.Y.C._LONGIL"",,7177"
"01/01/2004 14:27:17,""EST"",""NORTH"",61755,663"
"01/01/2004 14:27:17,""EST"",""WEST"",61752,1607"
"01/01/2004 14:29:17,""EST"",""CAPITL"",61757,1141"
"01/01/2004 14:29:17,""EST"",""CENTRL"",61754,1756"
"01/01/2004 14:29:17,""EST"",""DUNWOD"",61760,621"
"01/01/2004 14:29:17,""EST"",""GENESE"",61753,1057"
"01/01/2004 14:29:17,""EST"",""HUD VL"",61758,1125"
"01/01/2004 14:29:17,""EST"",""MHK VL"",61756,730"
"01/01/2004 14:29:17,""EST"",""MILLWD"",61759,197"
"01/01/2004 14:29:17,""EST"",""N.Y.C._LONGIL"",,7180"
"01/01/2004 14:29:17,""EST"",""NORTH"",61755,664"
"01/01/2004 14:29:17,""EST"",""WEST"",61752,1597"
"01/01/2004 14:34:17,""EST"",""CAPITL"",61757,1132"
"01/01/2004 14:34:17,""EST"",""CENTRL"",61754,1767"
"01/01/2004 14:34:17,""EST"",""DUNWOD"",61760,620"
"01/01/2004 14:34:17,""EST"",""GENESE"",61753,1053"
"01/01/2004 14:34:17,""EST"",""HUD VL"",61758,1116"
"01/01/2004 14:34:17,""EST"",""MHK VL"",61756,723"
"01/01/2004 14:34:17,""EST"",""MILLWD"",61759,204"
"01/01/2004 14:34:17,""EST"",""N.Y.C._LONGIL"",,7186"
"01/01/2004 14:34:17,""EST"",""NORTH"",61755,665"
"01/01/2004 14:34:17,""EST"",""WEST"",61752,1610"
"01/01/2004 14:39:17,""EST"",""CAPITL"",61757,1135"
"01/01/2004 14:39:17,""EST"",""CENTRL"",61754,1751"
"01/01/2004 14:39:17,""EST"",""DUNWOD"",61760,611"
"01/01/2004 14:39:17,""EST"",""GENESE"",61753,1060"
"01/01/2004 14:39:17,""EST"",""HUD VL"",61758,1101"
"01/01/2004 14:39:17,""EST"",""MHK VL"",61756,720"
"01/01/2004 14:39:17,""EST"",""MILLWD"",61759,209"
"01/01/2004 14:39:17,""EST"",""N.Y.C._LONGIL"",,7193"
"01/01/2004 14:39:17,""EST"",""NORTH"",61755,675"
"01/01/2004 14:39:17,""EST"",""WEST"",61752,1594"
"01/01/2004 14:44:17,""EST"",""CAPITL"",61757,1148"
"01/01/2004 14:44:17,""EST"",""CENTRL"",61754,1753"
"01/01/2004 14:44:17,""EST"",""DUNWOD"",61760,604"
"01/01/2004 14:44:17,""EST"",""GENESE"",61753,1057"
"01/01/2004 14:44:17,""EST"",""HUD VL"",61758,1110"
"01/01/2004 14:44:17,""EST"",""MHK VL"",61756,729"
"01/01/2004 14:44:17,""EST"",""MILLWD"",61759,205"
"01/01/2004 14:44:17,""EST"",""N.Y.C._LONGIL"",,7214"
"01/01/2004 14:44:17,""EST"",""NORTH"",61755,667"
